56.22,72.48,225.03,254.87,254.04,225.65,141.29,92.75,89.46,87.25,85.04,34.52,30.26,55.88,110.92,110.37,64.68,81.16,87.72,88.23,97.94,94.32,83.65,97.44,112.23,116.58,118.5,120.3,122.79,124.81,126.39,126.27,126.6,128.64,132.88,129.88,130.92,131.01,130.56,132.41,134.12,133.95,132.04,132.46,133.22,134.6,136.12,138.2,136.55,136.28,123.75,99.86,127.84,173.31,138.91,158.76,167.8,168.44,162.44,161.96,163.36,169.05,170.69,172.34
57.67,70.29,145.43,254.7,246.09,178.73,111.79,92.96,89.65,86.98,84.3,35.08,29.45,54.13,86.15,140.78,56.69,84.15,90.49,90.18,98.2,90.43,84.35,104.69,115.69,120.04,122.08,125.34,126.45,127.86,128.24,129.17,130.71,133.11,136.33,133.74,133.83,135.16,136.01,136.12,138.19,138.76,139.88,137.42,136.85,136.64,136.96,130.1,117.79,94.68,99.05,146.38,143.82,134.46,159.14,164.76,165.26,162.54,164.28,168.14,172.09,172.15,173.11,177.4
58.75,71.84,184.42,254.47,221.32,113.46,97.78,92.95,89.71,88.23,85.02,36.33,28.75,47.89,74.36,156.88,59.08,86.16,94.25,92.67,100.11,89.76,85.34,113.12,120.34,122.02,124.75,128.78,129.01,131.08,131.41,132.71,135.24,138.0,139.52,137.28,139.08,140.86,141.02,140.17,141.03,140.13,136.97,131.79,127.6,117.09,99.46,81.72,90.93,127.06,136.3,125.42,146.08,161.85,163.44,163.88,164.54,168.13,171.9,173.06,172.92,177.22,181.36,182.49
62.85,80.09,232.14,252.6,191.09,100.56,96.05,92.45,89.04,87.48,85.83,37.13,28.69,45.25,74.43,151.12,66.39,90.36,97.9,96.32,102.17,87.5,89.46,116.32,123.53,124.92,129.92,133.13,132.76,133.01,134.39,136.72,138.75,140.59,140.01,140.01,143.22,142.43,139.58,132.82,125.52,115.0,100.97,86.03,73.59,74.63,98.92,126.95,129.74,126.99,142.34,157.5,163.0,164.5,165.94,165.57,166.94,171.2,172.62,174.78,177.68,182.24,184.18,188.09
72.28,124.72,252.97,245.59,154.43,95.7,93.66,91.42,87.94,86.32,85.81,38.76,29.92,46.81,66.38,133.75,79.57,91.86,100.83,100.59,104.05,85.8,92.3,116.08,123.84,128.09,134.25,137.04,136.69,135.23,136.97,140.39,142.12,143.69,140.73,135.03,126.14,108.27,88.76,72.17,63.88,65.83,82.12,104.94,121.86,127.7,128.46,135.94,149.58,154.84,156.68,159.31,162.28,167.3,166.92,169.97,171.85,175.54,180.17,181.06,186.06,189.89,192.18,196.07
85.52,193.49,254.27,226.31,120.93,93.81,92.18,89.34,86.75,86.22,86.9,39.72,32.71,40.34,54.18,121.15,94.14,93.21,105.16,103.4,103.57,84.96,99.62,118.93,125.46,131.53,135.83,139.48,139.96,137.45,139.82,142.88,142.71,134.88,114.19,92.42,79.95,81.69,93.97,107.25,118.35,124.82,128.67,132.68,143.47,152.54,153.38,154.7,156.21,156.1,159.59,161.95,166.74,168.59,170.6,173.84,176.58,178.55,179.07,184.75,190.64,194.3,196.82,202.07
116.69,245.56,252.09,189.48,97.03,90.1,87.4,85.67,84.85,85.1,86.92,41.12,33.4,43.92,49.53,110.28,110.53,94.88,108.85,105.98,101.73,85.33,107.73,122.29,127.16,133.08,136.68,139.57,140.91,142.72,141.93,137.77,123.24,116.44,117.85,125.09,128.25,132.06,135.97,140.82,143.8,150.38,153.47,152.7,155.77,155.55,154.73,156.82,157.75,158.76,160.77,164.38,168.1,171.51,173.76,176.38,179.94,181.95,185.48,188.52,194.13,198.84,203.24,204.35
193.39,253.71,239.93,137.37,82.46,80.92,77.19,76.06,76.15,77.87,81.71,44.78,29.14,49.05,46.27,107.72,117.56,97.23,109.76,108.11,101.72,88.1,113.15,124.88,130.65,135.82,138.15,139.43,142.48,140.82,134.53,127.61,125.87,116.68,117.0,134.46,150.0,155.43,156.28,156.85,155.86,156.3,154.63,154.17,155.95,157.5,157.18,158.95,160.06,160.53,161.87,166.45,172.63,176.83,176.96,176.52,183.62,188.01,190.6,195.42,198.86,202.03,206.09,208.43
243.98,252.1,204.52,86.48,66.73,63.3,59.46,57.25,56.04,57.86,66.01,51.03,28.45,45.99,41.38,113.69,120.42,101.34,111.34,112.66,102.61,91.97,115.0,126.15,132.56,138.8,140.55,142.2,138.24,133.89,128.96,113.22,101.83,122.61,148.06,156.74,158.23,157.71,157.01,157.49,157.04,157.09,155.47,154.87,154.45,157.72,159.75,159.34,161.88,165.08,167.49,170.81,174.33,176.76,175.34,180.1,185.07,187.9,192.47,199.12,203.74,208.09,212.01,215.87
252.8,238.13,144.61,57.79,49.5,44.7,41.04,38.92,37.56,38.34,44.59,56.75,30.96,37.3,39.37,132.66,114.98,101.1,110.7,114.43,103.35,96.55,119.83,128.8,133.48,140.19,141.8,139.43,133.65,120.8,98.17,102.48,134.46,154.06,158.92,159.71,159.45,158.06,157.17,158.87,158.8,156.61,154.6,154.36,155.32,159.3,160.85,161.16,163.08,165.62,170.65,173.97,174.91,175.76,180.47,185.66,188.54,191.99,197.28,203.18,209.86,216.23,219.3,220.24
248.77,204.68,100.84,65.67,51.31,43.26,40.87,38.7,35.47,32.83,34.3,52.7,37.75,29.93,43.12,160.42,104.81,88.77,106.13,114.38,103.68,98.86,123.42,132.77,135.56,137.66,140.19,130.63,107.28,86.44,108.98,141.56,156.21,158.82,159.76,160.54,159.84,159.61,158.23,157.93,158.13,157.31,155.43,157.05,162.25,162.46,161.68,160.91,161.93,163.97,168.96,173.68,175.42,177.68,180.38,186.41,191.8,197.34,200.8,207.36,217.02,221.45,223.18,227.08
226.7,164.91,116.92,91.63,69.58,53.14,43.0,39.7,38.44,36.45,34.14,39.8,51.74,31.26,50.86,181.58,79.91,60.25,88.66,108.72,103.11,99.33,122.68,134.91,136.54,138.55,124.67,94.82,83.41,118.72,149.6,156.35,159.02,160.49,159.52,160.14,160.61,160.78,159.45,158.54,157.68,157.52,156.74,158.65,158.83,158.49,157.91,160.04,163.82,168.57,170.85,174.57,179.01,181.72,185.0,191.86,195.63,197.88,205.54,213.17,217.66,221.04,227.63,231.51
186.76,141.16,138.46,134.93,113.81,87.16,60.12,43.1,38.61,39.2,37.84,34.29,52.15,42.24,80.37,153.85,45.63,35.42,55.76,85.62,90.74,93.31,116.33,133.05,137.38,122.42,88.43,95.19,130.8,153.93,160.79,160.29,159.05,159.65,159.47,159.41,159.97,160.09,158.63,157.99,157.55,157.48,156.42,157.52,158.54,157.53,156.82,159.72,165.03,169.85,172.53,175.02,179.41,184.18,191.94,197.61,201.96,206.77,210.22,213.03,218.29,225.82,232.39,235.49
148.74,145.73,151.87,154.57,148.74,130.21,91.77,63.39,44.09,41.31,40.51,38.75,38.83,65.18,92.4,94.27,37.65,33.8,33.57,44.56,60.76,84.88,113.43,124.05,114.78,96.85,114.85,142.39,155.71,157.54,160.61,160.75,159.48,159.04,160.25,158.8,157.88,159.02,159.24,157.39,156.26,157.72,157.03,155.61,156.06,155.48,155.51,157.63,163.17,168.77,174.84,175.49,180.91,189.47,195.01,201.76,207.04,215.48,217.97,221.5,226.44,232.22,237.41,240.22
149.41,158.3,164.19,165.75,159.83,151.77,134.68,102.7,67.06,46.98,42.68,41.9,45.89,68.84,78.26,54.4,42.11,48.95,55.82,68.38,87.54,105.28,116.41,107.02,109.14,133.93,151.2,155.71,158.08,158.19,158.67,160.32,158.68,158.31,158.81,156.88,156.3,156.36,156.33,154.91,154.51,155.51,152.43,152.48,153.5,154.72,157.27,162.12,165.56,168.41,172.33,178.22,183.64,189.9,196.1,202.17,210.58,217.1,222.78,226.48,230.24,235.97,239.07,244.84
165.9,171.11,170.18,163.69,154.13,145.23,139.65,138.01,119.01,73.47,47.9,49.37,60.79,65.64,54.0,51.96,60.08,72.44,88.56,104.16,106.82,104.33,107.68,123.88,139.03,148.09,154.78,157.38,157.94,156.96,157.54,158.53,157.34,156.25,156.09,155.1,154.78,155.78,154.29,151.73,151.95,152.4,150.13,150.34,152.62,154.94,155.97,156.76,160.79,165.87,172.76,179.78,187.68,196.39,202.89,208.46,213.63,216.93,222.51,226.83,232.03,236.01,242.97,248.24
181.01,175.42,168.62,161.48,154.91,145.28,141.76,142.07,156.93,127.37,61.63,61.55,62.98,55.45,39.23,36.4,40.84,54.17,66.9,65.62,62.36,83.23,109.55,128.34,139.51,148.0,154.49,155.61,156.25,156.06,158.03,159.56,156.83,154.04,152.68,152.0,152.64,152.47,151.32,149.68,148.92,148.57,148.49,149.93,152.05,153.08,154.64,157.63,164.13,168.67,174.82,183.54,192.3,200.12,204.54,211.59,215.99,218.77,223.8,231.51,236.35,241.43,244.59,248.62
185.33,178.4,172.99,165.99,157.01,147.42,143.05,148.21,156.97,155.13,88.1,65.74,59.28,42.86,38.75,39.34,36.0,32.69,39.08,51.74,57.46,69.64,99.15,124.35,136.59,144.68,150.65,152.67,153.13,153.33,155.79,159.83,154.11,150.98,148.12,147.63,147.45,147.22,145.99,146.5,148.06,149.34,149.15,149.35,151.99,153.85,157.05,162.42,167.46,175.39,182.76,188.8,193.3,200.46,209.02,215.97,220.16,224.26,230.17,233.66,237.43,240.81,247.87,252.35
187.75,185.33,181.77,171.58,160.93,152.47,146.54,150.88,143.12,142.77,94.18,67.66,52.23,49.11,42.34,41.84,42.44,36.2,34.24,51.3,57.19,63.3,79.67,111.63,130.6,139.76,147.0,150.78,150.22,150.47,150.63,152.56,149.88,144.23,144.01,143.62,140.81,140.6,143.61,144.65,143.31,144.35,146.33,148.07,150.48,155.39,162.12,166.97,172.57,178.45,185.07,190.7,197.45,204.4,212.19,218.71,222.75,226.23,228.81,232.92,239.79,246.04,251.76,253.61
192.7,193.64,190.21,177.75,165.41,158.0,144.56,137.54,126.28,110.79,116.9,85.53,58.13,59.42,49.11,45.22,45.82,42.79,35.65,39.27,57.33,60.05,67.76,90.8,117.99,132.25,141.78,145.66,145.87,145.26,145.2,145.49,142.18,139.21,136.01,133.99,132.29,132.32,134.92,138.65,138.38,139.87,146.0,151.5,155.83,160.11,165.38,171.2,178.1,184.22,191.74,197.27,203.36,209.46,215.06,219.56,225.24,229.9,233.11,236.94,242.07,248.19,252.68,253.72
199.89,202.18,198.28,184.48,169.63,150.97,134.32,125.62,116.33,138.27,152.19,132.86,91.75,66.05,59.91,48.7,47.31,47.79,40.96,35.65,45.61,59.26,61.89,73.95,99.34,121.58,135.2,138.99,140.12,138.23,138.5,137.36,134.38,131.61,129.26,127.15,126.66,127.28,131.81,134.65,138.98,143.63,149.06,154.81,160.72,167.65,174.71,180.08,184.47,188.79,195.96,201.64,206.29,212.39,218.07,223.58,229.07,232.31,236.12,240.31,244.64,248.98,253.12,253.93
207.33,209.33,206.04,189.15,160.97,141.89,127.89,121.83,137.5,167.78,173.88,160.08,126.44,81.51,60.71,51.75,49.72,49.31,46.15,38.01,38.61,55.19,63.61,68.05,83.66,105.64,123.69,132.03,132.09,130.55,128.01,128.18,123.86,122.24,123.55,123.85,125.1,127.72,131.69,136.77,143.23,150.11,156.64,163.75,170.22,176.92,182.24,186.56,190.84,195.87,201.42,207.04,214.03,218.94,222.51,227.95,233.81,237.96,240.39,241.65,245.24,251.15,253.74,254.16
214.27,215.13,206.16,184.31,159.6,142.21,133.68,149.12,165.03,182.31,178.48,165.23,149.88,110.63,69.05,55.18,52.5,51.3,50.46,44.11,38.1,45.74,61.7,67.11,78.2,91.8,106.98,118.27,120.74,120.91,119.21,116.92,115.1,114.78,115.34,118.66,122.68,128.61,135.08,142.4,150.66,160.56,169.38,176.01,179.49,185.35,191.22,193.46,195.47,200.93,206.8,212.15,217.26,220.24,223.63,229.33,233.24,237.7,241.09,243.32,246.5,251.39,253.68,254.6
217.92,211.86,199.18,185.88,160.73,156.51,164.13,175.5,184.18,183.91,178.58,171.6,164.41,136.86,92.48,60.78,54.9,53.94,52.75,49.99,41.63,41.43,55.49,63.95,72.11,80.86,93.07,105.85,110.42,111.59,111.01,110.7,112.15,111.82,114.66,119.41,128.21,135.94,142.5,150.39,159.72,170.5,179.03,185.29,191.4,196.42,199.73,201.79,205.63,209.71,212.56,214.86,218.45,222.52,226.81,231.24,236.0,239.19,242.1,243.41,246.59,251.72,253.6,254.04
212.22,206.48,201.31,179.7,176.42,191.02,191.95,194.99,197.09,194.6,187.73,183.45,177.46,160.3,119.71,75.14,58.86,57.16,56.0,53.85,47.41,40.78,47.09,60.63,68.6,75.35,84.82,96.25,103.03,105.06,105.66,106.21,108.86,115.19,122.8,127.96,133.82,141.83,151.77,162.66,173.05,181.41,189.89,196.24,200.25,203.46,207.29,210.85,213.95,216.21,218.3,220.82,223.25,225.32,228.91,233.04,236.22,239.12,242.62,245.93,249.36,252.31,253.16,254.08
208.83,207.11,193.63,192.95,211.87,211.7,212.26,210.44,211.21,207.56,203.35,200.04,191.87,181.24,147.46,99.69,65.54,60.53,59.29,57.81,52.86,44.12,42.31,58.09,70.53,71.03,79.45,91.39,100.25,103.76,105.98,108.74,112.93,119.86,129.43,140.17,149.55,158.21,168.74,180.74,189.18,194.91,200.75,206.69,209.57,211.57,214.33,216.81,219.26,220.69,221.5,222.24,223.91,226.81,229.83,232.43,235.89,241.73,245.2,247.28,249.75,252.54,252.99,254.0
211.51,201.46,205.46,221.34,228.96,231.02,230.4,228.27,228.5,225.01,221.16,217.41,209.86,197.79,175.48,132.94,85.3,64.95,62.23,60.67,57.99,49.74,42.36,53.08,69.82,70.27,75.87,89.65,100.87,107.47,112.83,119.54,127.11,135.48,145.09,155.91,167.82,177.58,186.7,195.72,202.56,207.41,211.21,214.13,215.92,218.15,220.55,222.23,222.95,223.03,223.88,225.35,226.79,228.57,230.84,234.56,239.31,242.5,245.29,248.82,251.02,252.65,253.36,254.0
211.15,215.1,228.37,232.17,240.02,243.66,245.02,244.87,243.37,240.65,238.87,236.42,229.56,216.4,198.04,166.76,117.83,74.7,65.37,63.06,61.96,56.12,46.17,46.13,62.42,70.16,74.77,89.23,105.95,117.56,126.32,133.56,142.91,152.8,162.66,173.06,184.06,193.61,200.4,207.16,212.12,216.91,220.36,222.9,224.55,225.06,226.53,227.18,227.21,227.49,227.86,228.24,228.58,229.9,233.47,236.32,239.75,242.22,244.14,246.32,250.48,252.45,253.09,254.0
